00011da62b42afdb113732252d44b054.vir,5.1170800471778914,0
000aadad7b6e9316638e920f863855e7.vir,6.493821732567055,1
000abf288763309c61b418a26accde16.vir,5.912723743006889,0
000c843a3b33ece069ab68332166fcbf.vir,6.403971026647665,1
000cf187767e85e17fb8b082505d3bda.vir,5.9084170863043175,1
000cf45762de2c8b602ff4a422395560.vir,6.559499157873664,1
001da0dcd43214567e5b95405f7538bb.vir,6.612724680536064,0
00285555ddd4cf729db70bc62ccba665.vir,6.194519207060446,1
002ecf83540369333f5c17bb2867f3b2.vir,5.713800317100831,0
00366e05529ad18c3f743dabd4e11a86.vir,7.377630195137079,1
004263064fc93ebf27ef4a3f5213cfee.vir,6.6009080418320485,0
004bd84418b350bc0fb4fd08e088ea9b.vir,5.718078374732085,1
005d8e4146d9552a094d7950f60bc178.vir,6.253293587012713,1
006d4d411a892effba9bfffc94a14a86.vir,6.650736673654974,0
0082ca8090da81175bca6af677d877fc.vir,6.849913863375194,1
0089ce6d4062b1b1ceb8f05f544b854a.vir,6.253148420028345,0
009c468f2bd8f25930df09ebb2a34b07.vir,6.682343970866238,1
009d26389a4845e90d5645579586e6ed.vir,6.633081292011604,1
009fe52e50ccbac0e283ad942e99bcbf.vir,6.873712578878691,1
00a4875b7f275e8800799f63fba1839f.vir,6.606649741970232,1
00a48818dd1b024240d10a043fa6cb04.vir,6.417698236857409,0
00a73a56e4b3a2a20a89da0ca4e579ff.vir,5.571191876908373,1
00a96abb9a93efbcab692f63ce68a7d3.vir,6.458714013554687,1
00b161a08c2df059ebac92ff1a07868b.vir,7.004286921964963,1
00c73df4a9042a757870726e9406606e.vir,6.656555048822484,0
00c8ad29f5c23d30bd2f316325b62bcb.vir,6.568971971265791,1
00ea9110f86b03e1a718ddb6646c7bb3.vir,7.86283748903114,1
00ec3b8e75c08a3868bfab0ca9005808.vir,6.608684798046649,1
01008d122e6769a67eeb28656f5d303a.vir,6.433093603961755,1
0106a2c14b8adece65730e1fc2e460db.vir,5.716137712581643,1
010a84319085579de2a628ca895a7b05.vir,7.997433033755736,1
011296d6c83922564b6f8e4292e34c4a.vir,5.553109740596034,0
0120c09fa40ad674cda4f851528b85b2.vir,6.3941140954397016,0
012514728e87889d121fd33be2e04fce.vir,6.624986606491512,0
01317ccb913be727aaa38f2e60b91690.vir,4.454962901446078,1
013c4758b0cab0bb570f65243c5cf693.vir,6.457067985385169,1
0144abf8270b697b1da8a1fd62dcdd24.vir,6.353230184284517,0
01485addcc241a54f7b03897ca6cd344.vir,6.5161719845716775,1
015a5d6bcdba4840091ee99003a824d4.vir,6.440105549497952,0
015b3e2597e61144dd9491c23643cc15.vir,6.609559658432752,1
0160a8e841d7e9f0c05f53f04db9f2bd.vir,5.9168876540124,1
0165a03d12bd3a04e111d9ccaaccc833.vir,6.467635406805379,0
017561e8dc86707fbb32044a4909c37e.vir,6.132399238918828,0
017805ee75858c8d714841a2e20456ec.vir,6.175569479256225,1
01833b55070ca78bbb98a0a35d0cbc0e.vir,6.026227431207782,1
018e4bfabe1a410b086bfaea6df839c3.vir,6.508538476679959,1
01a754417a931c1dafefd70274d714d2.vir,6.000245268056609,1
01a7e2c45671a9c2a660e0317d8d3319.vir,7.6026566908616475,1
01a82b2c90503ec318052e83c5c29483.vir,6.594760935661114,1
01c49fac42842ff14df53cccf9fa71da.vir,6.544830942389971,0
01d3575db218ce2dd588666bc94b55b1.vir,7.9220997008092295,1
01d43cda114917686008112b540d74e8.vir,6.386932608271106,1
01d8107767a1876ea2fc058b440c9bed.vir,6.59554870922936,1
01d97750fcd013e537b342a6a5cf7703.vir,7.935445756901079,1
01de622efc9bdd629c89b5a47fb970ec.vir,7.711665392188894,1
01f2a88f16a9af854249dadfd92624f7.vir,4.874210828597151,1
01f3a95595812ab96c61ec83538e3da3.vir,6.2487297847245165,1
02027364d99a780aabb4bd8f817fc2aa.vir,6.172660112742734,1
02044a46273d70d9e13a0c9a1ed9d748.vir,2.147229715338546,0
020cec258d7cbe6c6d2ccf9e94696ceb.vir,6.440105549497952,1
02161dc7b1019239d2c5732a482028ef.vir,6.644789463059553,1
02199cf7c7493b194585c559791155df.vir,5.838213017316124,1
021b7b64c6ee0ad0513e0dbbe7fc0486.vir,5.205402142082945,0
022a91002a6518878b361b96b1b56eb4.vir,5.975807657800564,0
0231fe721ab27973a7190cae4fcc1f71.vir,6.282317261308176,1
02432daa6b026107be1189ce2b6965da.vir,6.576213314584368,1
02451bdc45f354a12f985b0123434a57.vir,6.387389186970825,0
0248c7720f2aeab86ac7cf99b9e64bb5.vir,7.620023693456725,1
024d7d6670b4e5f31f38366807e8cd6a.vir,6.089430626832574,0
025382711d51dca062937e3341d5ae96.vir,6.438799605372517,1
025cfc25370891802634e04ef44ddf3d.vir,5.787365556498862,1
025df40c3a0a32ab859d13a5285e5622.vir,6.953310854081845,0
0261635e92b2278bda8ad970f6a0813b.vir,6.618777586765119,1
0278961d547fe89d8e928106f13473be.vir,7.345569793568523,1
02816897897cd3ec5fc7af5edd652dfa.vir,5.710881052298129,1
028499678919af121864db0d6d0e61e1.vir,6.688897617656305,1
028ab80da745f7b0395044a5e0a2d0a7.vir,6.502182643034982,0
029566c1f4ceaa25288df73c6e490ebb.vir,6.4331003482809646,1
02963d331b984d4a5d5c83b2ad11bfe4.vir,0.8235346898951422,1
029687fb4a832b82ada6a313585d3b27.vir,6.6690415928581,1
02a28f9cedb806771a19d3b6abef34ff.vir,6.011320480490953,0
02a85edb8712e504a5655796e8b68428.vir,6.624097611786448,0
02bc20bce601cde223e833e320975420.vir,6.461942346924854,1
02c028e904685f564757972359f3d223.vir,6.284103984858275,0
02ce5a919c036d81b5ce3e4c5199e716.vir,6.07217386349933,1
02d0ceaca03080a9ff2d7d7771ed4768.vir,6.44018744479844,0
02d9a14670f69190dc528615eb3f6f3c.vir,6.234586809582503,0
02da7f7f5ecbe14a63b71bbf27a84e99.vir,6.497884651859417,0
02e3542b34e401e54a118e83c80a4b2b.vir,6.318566021475334,1
02e4f7e71aadd465352e109e51c29f29.vir,6.767971346287927,1
02eaf7a9abd56fbdb0f0dfedc0bd1dfc.vir,6.356238147851919,0
02f06be4342bcc2c0730fdd2145b7708.vir,6.440105549497952,1
